direction,log_index,time_s,phase,start_soc,battery_bus_kw,current_magnitude_a,open_circuit_voltage_v,terminal_voltage_v,resistance_ohm,physical_current_limit_a,physical_current_margin_a,physical_current_limit_source,physical_terminal_voltage_limit_v,physical_voltage_margin_v,physical_voltage_limit_source,ocv_endpoint_difference_v,bus_power_proxy_limit_kw,bus_power_proxy_margin_kw
charge,143,8640.0,loiter,0.5929105749250022,-9.616739851382121,26.666913737943215,359.2910574925002,360.6244031793974,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.375596820602595,10.0,0.3832601486178788
discharge,144,8700.0,loiter,0.6084662746054691,11.491274757283332,31.98708973392741,360.8466274605469,359.24727297385056,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.247272973850556,30.0,18.508725242716668
charge,145,8760.0,loiter,0.5898071389273448,-10.0,27.74939756157778,358.98071389273446,360.36818377081335,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.631816229186654,10.0,0.0
discharge,146,8820.0,loiter,0.6059942875049319,8.135051934787114,22.630816850237355,360.5994287504932,359.4678879079813,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.46788790798132,30.0,21.864948065212886
charge,147,8880.0,loiter,0.5927929776756268,-9.77763510574433,27.112281105351602,359.2792977675627,360.6349118228303,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.365088177169696,10.0,0.2223648942556693
discharge,148,8940.0,loiter,0.6086084749870819,11.684238250784759,32.52537182338472,360.8608474987082,359.234578907539,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.234578907539,30.0,18.31576174921524
charge,149,9000.0,loiter,0.5896353414234409,-10.0,27.750715440849945,358.9635341423441,360.3510699143866,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.648930085613415,10.0,0.0
discharge,150,9060.0,loiter,0.6058232587639367,7.903645986002758,21.986145595577113,360.58232587639367,359.4830185966148,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.483018596614784,30.0,22.096354013997242
charge,151,9120.0,loiter,0.5929980071665167,-9.497377486155699,26.336493708702733,359.2998007166517,360.6166254020868,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.38337459791319,10.0,0.502622513844301
discharge,152,9180.0,loiter,0.6083609618299267,11.347396651697316,31.585752535352185,360.83609618299266,359.25680855622505,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.25680855622505,30.0,18.652603348302684
charge,153,9240.0,loiter,0.5899359395176379,-10.0,27.748409598573293,358.9935939517638,360.38101443169245,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.61898556830755,10.0,0.0
discharge,154,9300.0,loiter,0.6061225117834723,8.309675643584395,23.11734054524891,360.6122511783472,359.45638415108476,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.45638415108476,30.0,21.690324356415605
charge,155,9360.0,loiter,0.5926373964654105,-9.988144300661062,27.69495685451432,359.26373964654107,360.6484874892668,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.35151251073319,10.0,0.011855699338937598
discharge,156,9420.0,loiter,0.6087927879638771,11.934907939232026,33.22468937094811,360.8792787963877,359.2180443278403,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.21804432784029,30.0,18.065092060767974
charge,157,9480.0,loiter,0.5894117191641575,-10.0,27.75243106084872,358.9411719164157,360.32879346945816,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.67120653054184,10.0,0.0
discharge,158,9540.0,loiter,0.6056006372829859,7.59990555466916,21.14003009505211,360.5600637282986,359.50306222354595,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.50306222354595,30.0,22.40009444533084
charge,159,9600.0,loiter,0.5932689530608721,-9.131899848842082,25.324664079358286,359.3268953060872,360.59312851005507,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.40687148994493,10.0,0.8681001511579183
discharge,160,9660.0,loiter,0.6080416737738311,10.915791653260122,30.381979696784356,360.8041673773831,359.2850683925439,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.285068392543906,30.0,19.084208346739878
charge,161,9720.0,loiter,0.5903188522840402,-10.0,27.745472885730464,359.031885228404,360.41915887269056,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.58084112730944,10.0,0.0
discharge,162,9780.0,loiter,0.606503711467383,8.826207942950024,24.556634531571152,360.6503711467383,359.4225394201597,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.422539420159694,30.0,21.173792057049976
charge,163,9840.0,loiter,0.5921790079906332,-10.0,27.73121540560055,359.21790079906333,360.60446156934336,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.39553843065664,10.0,0.0
discharge,164,9900.0,loiter,0.6083555503105669,11.339675416646738,31.564213214685992,360.8355550310567,359.25734437032236,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.25734437032236,30.0,18.660324583353262
charge,165,9960.0,loiter,0.5899430926020001,-10.0,27.748354733000728,358.9943092602,360.38172699685003,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.618273003149966,10.0,0.0
discharge,166,10020.0,loiter,0.6061296328629171,8.317892292986702,23.14022691258629,360.6129632862917,359.4559519406624,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.45595194066237,30.0,21.682107707013298
charge,167,10080.0,loiter,0.5926311671639084,-9.996746236318273,27.71876454212361,359.26311671639087,360.64905494349705,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.35094505650295,10.0,0.0032537636817266957
discharge,168,10140.0,loiter,0.6088004464801472,11.944963523823787,33.25274129722857,360.88004464801475,359.2174075831533,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.21740758315332,30.0,18.055036476176213
charge,169,10200.0,loiter,0.5894030140567639,-10.0,27.752497850317468,358.9403014056764,360.32792629819227,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.67207370180773,10.0,0.0
discharge,170,10260.0,loiter,0.6055919711361157,7.589270792398317,21.110412183238054,360.55919711361156,359.5036765044497,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.503676504449686,30.0,22.410729207601683
charge,171,10320.0,loiter,0.5932775640292268,-9.119010375537265,25.288983606253623,359.32775640292266,360.59220558323534,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.40779441676466,10.0,0.8809896244627353
discharge,172,10380.0,loiter,0.6080294711328748,10.898637262119031,30.334134841508558,360.8029471132875,359.28624037121205,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.286240371212045,30.0,19.10136273788097
charge,173,10440.0,loiter,0.5903345591419947,-10.0,27.745352436706412,359.03345591419946,360.42072353603476,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.57927646396524,10.0,0.0
discharge,174,10500.0,loiter,0.6065193480634068,8.847811155667898,24.61683894310113,360.6519348063407,359.42109285918565,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.42109285918565,30.0,21.152188844332102
charge,175,10560.0,loiter,0.5921595253465978,-10.0,27.731364658002345,359.2159525346598,360.6025207675599,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.397479232440105,10.0,0.0
discharge,176,10620.0,loiter,0.6083361547304325,11.313959096700568,31.49248696959603,360.83361547304327,359.25899112456347,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.258991124563465,30.0,18.686040903299432
charge,177,10680.0,loiter,0.5899655373315015,-9.999999999999996,27.748182578886254,358.99655373315017,360.38396286209445,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.61603713790555,10.0,3.552713678800501e-15
discharge,178,10740.0,loiter,0.6061519771691851,8.349148074276737,23.227316929217636,360.6151977169185,359.45383187045763,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.453831870457634,30.0,21.650851925723263
charge,179,10800.0,loiter,0.5926027089604748,-10.0,27.72796991820201,359.2602708960475,360.6466693919576,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.35333060804243,10.0,0.0
discharge,180,10860.0,loiter,0.608777358079426,11.913420803027478,33.16473866353476,360.8777358079426,359.21949887476586,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.21949887476586,30.0,18.086579196972522
charge,181,10920.0,loiter,0.5894312605256974,-10.0,27.75228113196874,358.9431260525697,360.3307401091681,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.66925989083188,10.0,0.0
discharge,182,10980.0,loiter,0.6056200911860125,7.6272473413205475,21.216194421891146,360.5620091186012,359.50119939750664,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.50119939750664,30.0,22.372752658679453
charge,183,11040.0,loiter,0.5932439777732427,-9.166179922126016,25.419571418115655,359.3243977773243,360.5953763482301,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.404623651769896,10.0,0.8338200778739839
discharge,184,11100.0,loiter,0.6080720611004768,10.955240094750437,30.491985658582053,360.8072061100477,359.28260682711857,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.28260682711857,30.0,19.044759905249563
charge,185,11160.0,loiter,0.590285069466304,-10.0,27.745731954914277,359.0285069466304,360.41579354437613,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.58420645562387,10.0,0.0
discharge,186,11220.0,loiter,0.6064700797733373,8.781116142616117,24.4309798404538,360.6470079773337,359.425458985311,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.425458985311025,30.0,21.218883857383883
charge,187,11280.0,loiter,0.592218674866406,-9.999999999999996,27.730911531028827,359.2218674866406,360.608413063192,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.39158693680798,10.0,3.552713678800501e-15
discharge,188,11340.0,loiter,0.6083950399261728,11.394340284470573,31.7166984374677,360.83950399261727,359.25366907074385,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.253669070743854,30.0,18.605659715529427
charge,189,11400.0,loiter,0.5898936325043167,-10.000000000000053,27.748734106158395,358.98936325043167,360.37679995573956,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.62320004426044,10.0,-5.3290705182007514e-14
discharge,190,11460.0,loiter,0.6060803940662425,8.252173217589345,22.95712740108911,360.60803940662424,359.4601830365698,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.46018303656979,30.0,21.747826782410655
charge,191,11520.0,loiter,0.5926887364156072,-9.9184626581564,27.502088655731427,359.26887364156073,360.6439780743473,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.356021925652726,10.0,0.08153734184359962
discharge,192,11580.0,loiter,0.6087316214647838,11.850005542880716,32.98781004565001,360.87316214647836,359.22377164419584,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.223771644195836,30.0,18.149994457119284
charge,193,11640.0,loiter,0.5894887322714879,-10.0,27.751840195869022,358.9488732271488,360.3364652369422,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.66353476305778,10.0,0.0
discharge,194,11700.0,loiter,0.6056773057190782,7.705639474162091,21.434562335986698,360.5677305719078,359.4960024551085,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.49600245510851,30.0,22.29436052583791
charge,195,11760.0,loiter,0.593173811023086,-9.259805553638607,25.678789912041676,359.3173811023086,360.60132059791067,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.39867940208933,10.0,0.740194446361393
discharge,196,11820.0,loiter,0.6081531051384437,11.06606491830414,30.801077205756542,360.81531051384434,359.27525665355654,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.27525665355654,30.0,18.93393508169586
charge,197,11880.0,loiter,0.5901858101017523,-10.0,27.746493169824475,359.01858101017524,360.4059056686665,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.59409433133351,10.0,0.0
discharge,198,11940.0,loiter,0.6063712644508166,8.64667668729679,24.05634762529473,360.63712644508166,359.43430906381695,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.434309063816954,30.0,21.35332331270321
charge,199,12000.0,loiter,0.592338395002728,-10.0,27.729994435622984,359.2338395002728,360.62033922205393,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.37966077794607,10.0,0.0
discharge,200,12060.0,loiter,0.6085142250901747,11.556698593244192,32.16959113593873,360.8514225090175,359.2429429522206,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.242942952220574,30.0,18.443301406755808
charge,201,12120.0,loiter,0.5897486302608771,-10.0,27.74984637457862,358.9748630260877,360.3623553448166,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.63764465518341,10.0,0.0
discharge,202,12180.0,loiter,0.605936040646048,8.055912384305618,22.410335206782857,360.5936040646048,359.4730873042657,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.473087304265675,30.0,21.944087615694382
charge,203,12240.0,loiter,0.592863345108758,-9.682058253063698,26.84771817894159,359.2863345108758,360.6287204198229,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.37127958017709,10.0,0.3179417469363024
discharge,204,12300.0,loiter,0.608524514046474,11.570098716851476,32.20696744392001,360.8524514046474,359.2421030324514,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.24210303245138,30.0,18.429901283148524
charge,205,12360.0,loiter,0.589737116370854,-10.0,27.74993469795845,358.9737116370854,360.3612083719833,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.63879162801669,10.0,0.0
discharge,206,12420.0,loiter,0.6059245782779964,8.040265947420071,22.366744883794926,360.59245782779965,359.4741205836099,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.474120583609874,30.0,21.95973405257993
charge,207,12480.0,loiter,0.5928773104291161,-9.66299049963581,26.794936859175777,359.2877310429116,360.6274778858704,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.372522114129595,10.0,0.3370095003641893
discharge,208,12540.0,loiter,0.6085076902636353,11.547339091373107,32.143479383494196,360.85076902636354,359.2435950571888,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.24359505718883,30.0,18.452660908626893
charge,209,12600.0,loiter,0.5897573272899304,-10.0,27.749779659791333,358.975732728993,360.3632217119826,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.63677828801741,10.0,0.0
discharge,210,12660.0,loiter,0.6059446987581419,8.068060741787818,22.44418171252676,360.5944698758142,359.4722607901878,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.47226079018782,30.0,21.931939258212182
charge,211,12720.0,loiter,0.5928522594258346,-9.696986449993052,26.88904169793318,359.28522594258345,360.6296780274801,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.37032197251989,10.0,0.3030135500069484
discharge,212,12780.0,loiter,0.608537533749629,11.588482237410965,32.25825386506756,360.85375337496293,359.2408406817095,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.24084068170953,30.0,18.411517762589035
charge,213,12840.0,loiter,0.5897202189950063,-10.0,27.750064319226336,358.97202189950065,360.35952511546196,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.64047488453804,10.0,0.0
discharge,214,12900.0,loiter,0.605907756514555,8.017146292924082,22.302334229150915,360.5907756514555,359.47565893999797,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.47565893999797,30.0,21.98285370707592
charge,215,12960.0,loiter,0.5928980615475503,-9.634619229224604,26.71640207376697,359.289806154755,360.6256262584434,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.37437374155661,10.0,0.36538077077539555
discharge,216,13020.0,loiter,0.6084826294239144,11.512717938095413,32.04689980535761,360.84826294239144,359.2459179521236,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.24591795212359,30.0,18.487282061904587
charge,217,13080.0,loiter,0.5897886045374559,-10.0,27.749539735106623,358.9788604537456,360.36633744050096,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.633662559499044,10.0,0.0
discharge,218,13140.0,loiter,0.6059758360496014,8.109552813336435,22.559773978816224,360.59758360496016,359.4695949060193,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.469594906019324,30.0,21.890447186663565
charge,219,13200.0,loiter,0.5928159678952919,-9.746776295471577,27.02686088509779,359.2815967895292,360.6329398337841,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.36706016621588,10.0,0.25322370452842335
discharge,220,13260.0,loiter,0.6085816367449323,11.648179293109166,32.42478291559394,360.8581636744932,359.23692452871353,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.23692452871353,30.0,18.351820706890834
charge,221,13320.0,loiter,0.5896671800441692,-10.0,27.750471193555764,358.9667180044169,360.3542415640947,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.64575843590529,10.0,0.0
discharge,222,13380.0,loiter,0.6058549549070767,7.945535310061313,22.102836020128507,360.5854954907077,359.48035368970125,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.480353689701246,30.0,22.054464689938687
charge,223,13440.0,loiter,0.5929616338953351,-9.548089542920149,26.476871384487595,359.2961633895335,360.62000695875787,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.37999304124213,10.0,0.4519104570798511
discharge,224,13500.0,loiter,0.6084064755362861,11.409328772113493,31.758503307270303,360.8406475536286,359.2527223882651,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",59.25272238826511,30.0,18.590671227886507
charge,225,13560.0,loiter,0.5898806819403785,-9.999999999999996,27.748833442411186,358.98806819403785,360.37550986615844,0.05,,,"undefined: B-04 and BatteryPack expose a bus-power C-rate proxy, not a physical current limit",,,"undefined: B-03 v_min_v/v_max_v are open-circuit calibration endpoints, not terminal-voltage limits",39.62449013384156,10.0,3.552713678800501e-15
